lncRNA,target
ZEB1-AS1,PDGFC
ZEB1-AS1,PGRMC1
ZEB1-AS1,PDZRN4
ZEB1-AS1,PELI1
ZEB1-AS1,PDE7A
ZEB1-AS1,PDS5A
ZEB1-AS1,PICALM
ZEB1-AS1,PLCL2
ZEB1-AS1,PMS1
ZEB1-AS1,PLPPR5
ZEB1-AS1,PLPPR4
ZEB1-AS1,PON2
ZEB1-AS1,PLCL1
ZEB1-AS1,PPP1R7
ZEB1-AS1,PLLP
ZEB1-AS1,PPP3CC
ZEB1-AS1,PPP2R5A
ZEB1-AS1,PPP3CA
ZEB1-AS1,PPM1H
ZEB1-AS1,PPP6C
ZEB1-AS1,PRNP
ZEB1-AS1,PRR16
ZEB1-AS1,PRKD1
ZEB1-AS1,PRKRA
ZEB1-AS1,PPP2R5E
ZEB1-AS1,PRPSAP1
ZEB1-AS1,PRKCI
ZEB1-AS1,PSIP1
ZEB1-AS1,PRXL2A
ZEB1-AS1,PURG
ZEB1-AS1,RAB12
ZEB1-AS1,RAB28
ZEB1-AS1,RABAC1
ZEB1-AS1,PSME4
ZEB1-AS1,PTPRK
ZEB1-AS1,PTPRM
ZEB1-AS1,PTEN
ZEB1-AS1,RAD23B
ZEB1-AS1,PTPRJ
ZEB1-AS1,RANBP9
ZEB1-AS1,RAP2A
ZEB1-AS1,RASA1
ZEB1-AS1,RAVER2
ZEB1-AS1,RB1
ZEB1-AS1,RBMS1
ZEB1-AS1,RBM26
ZEB1-AS1,RFK
ZEB1-AS1,RCOR3
ZEB1-AS1,RB1CC1
ZEB1-AS1,RBL2
ZEB1-AS1,RBM39
ZEB1-AS1,RHEB
ZEB1-AS1,REEP3
ZEB1-AS1,RBFOX2
ZEB1-AS1,RCOR1
ZEB1-AS1,RHOT1
ZEB1-AS1,RASGRF2
ZEB1-AS1,REPS1
ZEB1-AS1,RNF11
ZEB1-AS1,RGS7
ZEB1-AS1,RNF145
ZEB1-AS1,RETREG1
ZEB1-AS1,REPS2
ZEB1-AS1,RIMKLB
ZEB1-AS1,RPL35
ZEB1-AS1,RELCH
ZEB1-AS1,RPL22
ZEB1-AS1,RMND5A
ZEB1-AS1,RPLP2
ZEB1-AS1,RGS17
ZEB1-AS1,RNF38
ZEB1-AS1,ROR1
ZEB1-AS1,RRAS2
ZEB1-AS1,RNF169
ZEB1-AS1,RTN4RL1
ZEB1-AS1,ROBO1
ZEB1-AS1,RUNDC3B
ZEB1-AS1,RUFY2
ZEB1-AS1,ROCK2
ZEB1-AS1,SCAF4
ZEB1-AS1,RPS6KA3
ZEB1-AS1,SCAF8
ZEB1-AS1,RPS6KA6
ZEB1-AS1,SCARB2
ZEB1-AS1,SEPTIN2
ZEB1-AS1,SEC63
ZEB1-AS1,SGPP1
ZEB1-AS1,SENP6
ZEB1-AS1,SIDT1
ZEB1-AS1,SH3GLB1
ZEB1-AS1,SETD2
ZEB1-AS1,SLC10A7
ZEB1-AS1,SLC12A2
ZEB1-AS1,SKIL
ZEB1-AS1,SLC36A4
ZEB1-AS1,SLC30A10
ZEB1-AS1,SMAP2
ZEB1-AS1,SMAD1
ZEB1-AS1,SLC2A13
ZEB1-AS1,SLC8A3
ZEB1-AS1,SLC9B2
ZEB1-AS1,SMARCAD1
ZEB1-AS1,SNX3
ZEB1-AS1,SMIM13
ZEB1-AS1,SOD1
ZEB1-AS1,SNAP91
ZEB1-AS1,SNX25
ZEB1-AS1,SMURF2
ZEB1-AS1,SLIT2
ZEB1-AS1,SLK
ZEB1-AS1,SMARCA5
ZEB1-AS1,SOS2
ZEB1-AS1,SNX13
ZEB1-AS1,SQLE
ZEB1-AS1,SNX27
ZEB1-AS1,SRSF2
ZEB1-AS1,SRPK1
ZEB1-AS1,SOS1
ZEB1-AS1,ST3GAL6
ZEB1-AS1,SPPL2A
ZEB1-AS1,SPRED1
ZEB1-AS1,STARD7
ZEB1-AS1,SREK1IP1
ZEB1-AS1,SSX2IP
ZEB1-AS1,STK39
ZEB1-AS1,STIM2
ZEB1-AS1,STRN3
ZEB1-AS1,SYNGR3
ZEB1-AS1,SYN2
ZEB1-AS1,SUZ12
ZEB1-AS1,TBC1D12
ZEB1-AS1,TERF2IP
ZEB1-AS1,TCP11L1
ZEB1-AS1,TACC1
ZEB1-AS1,TASOR2
ZEB1-AS1,TMEM160
ZEB1-AS1,TM7SF3
ZEB1-AS1,TMEM178A
ZEB1-AS1,TMEM165
ZEB1-AS1,TENT4B
ZEB1-AS1,TMSB4X
ZEB1-AS1,TOMM70
ZEB1-AS1,TOX3
ZEB1-AS1,TNKS2
ZEB1-AS1,TMEM245
ZEB1-AS1,TRAPPC12
ZEB1-AS1,TMEM170B
ZEB1-AS1,TRAPPC6B
ZEB1-AS1,TRPC1
ZEB1-AS1,TRAPPC8
ZEB1-AS1,TTC13
ZEB1-AS1,TRIM13
ZEB1-AS1,UBE2E1
ZEB1-AS1,TUSC3
ZEB1-AS1,UBE2D2
ZEB1-AS1,TRIM24
ZEB1-AS1,UBA2
ZEB1-AS1,UBE2L3
ZEB1-AS1,UBE2R2
ZEB1-AS1,UBE2H
ZEB1-AS1,UGCG
ZEB1-AS1,UBE3C
ZEB1-AS1,USP39
ZEB1-AS1,UBR3
ZEB1-AS1,VAV3
ZEB1-AS1,VPS54
ZEB1-AS1,VAPA
ZEB1-AS1,VKORC1L1
ZEB1-AS1,WASL
ZEB1-AS1,YARS1
ZEB1-AS1,XPO6
ZEB1-AS1,WWP1
ZEB1-AS1,YAF2
ZEB1-AS1,ZBTB1
ZEB1-AS1,ZNF146
ZEB1-AS1,ZNF251
ZEB1-AS1,ZC3H13
ZEB1-AS1,ZNF280D
ZEB1-AS1,ZNF706
ZEB1-AS1,ZMYM4
ZEB1-AS1,ZNRF2
ZEB1-AS1,ZNF800
ZEB1-AS1,ZNF318
ZEB1-AS1,ZSWIM6
ZEB1-AS1,ZSWIM5
ZEB1-AS1,ZNF518A
ZFAS1,ACYP2
ZEB1-AS1,ZYG11B
ZFAS1,ADAM17
ZFAS1,AMD1
ZFAS1,ANKRD36B
ZFAS1,AOPEP
ZFAS1,ATP5ME
ZFAS1,ATP6V1D
ZFAS1,BCLAF3
ZFAS1,CACYBP
ZFAS1,CAMKK1
ZFAS1,CCAR1
ZFAS1,CCDC30
ZFAS1,CD200
ZFAS1,CEP112
ZFAS1,CLNS1A
ZFAS1,COA1
ZFAS1,COX5B
ZFAS1,CPT1C
ZFAS1,CSNK1E
ZFAS1,COPA
ZFAS1,CSNK1A1
ZFAS1,CTCF
ZFAS1,DAP3
ZFAS1,DCUN1D2
ZFAS1,CYP46A1
ZFAS1,DHRS7B
ZFAS1,EIF2AK4
ZFAS1,EHMT1
ZFAS1,EPB41
ZFAS1,FBXL2
ZFAS1,FBXW4
ZFAS1,FGD4
ZFAS1,GARRE1
ZFAS1,GFM1
ZFAS1,HAGH
ZFAS1,IRAK1BP1
ZFAS1,KCNJ3
ZFAS1,KIAA1328
ZFAS1,KIF3B
ZFAS1,KIAA0586
ZFAS1,KLHL7
ZFAS1,MICOS13
ZFAS1,MKNK1
ZFAS1,MSH3
ZFAS1,MROH1
ZFAS1,MTMR12
ZFAS1,NARS2
ZFAS1,NDUFB6
ZFAS1,NICOL1
ZFAS1,NIPAL2
ZFAS1,NUDC
ZFAS1,P2RX7
ZFAS1,PAAF1
ZFAS1,PAFAH1B1
ZFAS1,PCSK6
ZFAS1,PDE7A
ZFAS1,PIGX
ZFAS1,PHF20
ZFAS1,PIK3CB
ZFAS1,PLA2G12A
ZFAS1,POLR2L
ZFAS1,PPA2
ZFAS1,PMP22
ZFAS1,POLN
ZFAS1,PPA1
ZFAS1,PNPT1
ZFAS1,PPM1G
ZFAS1,PRDX1
ZFAS1,PREPL
ZFAS1,PTGR1
ZFAS1,RABEPK
ZFAS1,RAD23B
ZFAS1,RIOK3
ZFAS1,RPL34
ZFAS1,RPL38
ZFAS1,RSU1
ZFAS1,RTTN
ZFAS1,SEC24B
ZFAS1,SLC22A10
ZFAS1,SLC35G2
ZFAS1,SRFBP1
ZFAS1,SRSF3
ZFAS1,ST3GAL3
ZFAS1,STK3
ZFAS1,SUMF1
ZFAS1,TBC1D32
ZFAS1,TECR
ZFAS1,THADA
ZFAS1,TRNAU1AP
ZFAS1,UBE3D
ZFAS1,UQCRH
ZFAS1,UPF3A
ZFAS1,WDR82
ZFAS1,WWOX
ZFAS1,ZBTB43
ZFAS1,XPO1
ZFAS1,ZMYM5
ZFAS1,ZNF277
ZFAS1,ZNF721
ZFHX2-AS1,ABHD17B
ZFHX2-AS1,ACOT11
ZFHX2-AS1,AGBL4
ZFHX2-AS1,APPL1
ZFHX2-AS1,ARSB
ZFHX2-AS1,ATF7IP2
ZFHX2-AS1,ATL2
ZFHX2-AS1,ATP1B2
ZFHX2-AS1,ATP5MJ
ZFHX2-AS1,B3GAT3
ZFHX2-AS1,ATP13A4
ZFHX2-AS1,CAMK1
ZFHX2-AS1,CCDC85B
ZFHX2-AS1,CHP1
ZFHX2-AS1,CHST1
ZFHX2-AS1,CEP97
ZFHX2-AS1,CRLF3
ZFHX2-AS1,CPM
ZFHX2-AS1,CUL4A
ZFHX2-AS1,DEAF1
ZFHX2-AS1,DSTN
ZFHX2-AS1,EIF1
ZFHX2-AS1,ERGIC2
ZFHX2-AS1,EYA3
ZFHX2-AS1,FAM162A
ZFHX2-AS1,FAF1
ZFHX2-AS1,FBXO44
ZFHX2-AS1,FNDC3B
ZFHX2-AS1,GPI
ZFHX2-AS1,GFPT1
ZFHX2-AS1,HACD2
ZFHX2-AS1,GRSF1
ZFHX2-AS1,IFT25
ZFHX2-AS1,IMMP1L
ZFHX2-AS1,LAMTOR5
ZFHX2-AS1,LMBRD1
ZFHX2-AS1,MAK
ZFHX2-AS1,MFN1
ZFHX2-AS1,MLLT11
ZFHX2-AS1,MOAP1
ZFHX2-AS1,MPC2
ZFHX2-AS1,MRPL20
ZFHX2-AS1,MT-ND4L
ZFHX2-AS1,MSMO1
ZFHX2-AS1,MPHOSPH9
ZFHX2-AS1,MZT2B
ZFHX2-AS1,NAF1
ZFHX2-AS1,NDUFA3
ZFHX2-AS1,NDUFB1
ZFHX2-AS1,NDRG3
ZFHX2-AS1,NDUFS3
ZFHX2-AS1,NDUFB5
ZFHX2-AS1,NICOL1
ZFHX2-AS1,NBN
ZFHX2-AS1,NEK9
ZFHX2-AS1,NXN
ZFHX2-AS1,PCF11
ZFHX2-AS1,PIGL
ZFHX2-AS1,PIN4
ZFHX2-AS1,PPIA
ZFHX2-AS1,PPFIBP1
ZFHX2-AS1,PRICKLE1
ZFHX2-AS1,PRPF38B
ZFHX2-AS1,RABEPK
ZFHX2-AS1,RARB
ZFHX2-AS1,RBM39
ZFHX2-AS1,RETREG2
ZFHX2-AS1,RPL31
ZFHX2-AS1,RPS15
ZFHX2-AS1,RPSA
ZFHX2-AS1,SDHA
ZFHX2-AS1,SCRG1
ZFHX2-AS1,SCARB2
ZFHX2-AS1,SELENOW
ZFHX2-AS1,SECISBP2
ZFHX2-AS1,SERINC3
ZFHX2-AS1,SEC63
ZFHX2-AS1,SEC62
ZFHX2-AS1,SLC38A6
ZFHX2-AS1,SMC5
ZFHX2-AS1,SPCS3
ZFHX2-AS1,SPATS2L
ZFHX2-AS1,SS18
ZFHX2-AS1,STMN1
ZFHX2-AS1,TBCB
ZFHX2-AS1,TBC1D12
ZFHX2-AS1,TECR
ZFHX2-AS1,TERF1
ZFHX2-AS1,TMEM160
ZFHX2-AS1,TMED10
ZFHX2-AS1,TMSB10
ZFHX2-AS1,TRAF3IP1
ZFHX2-AS1,TTC39C
ZFHX2-AS1,UBL5
ZFHX2-AS1,UBA2
ZFHX2-AS1,TXNDC16
ZFHX2-AS1,UBE2N
ZFHX2-AS1,UQCRQ
ZFHX2-AS1,USP33
ZFHX2-AS1,VPS41
ZFHX2-AS1,VPS35
ZFHX2-AS1,WSB1
ZFHX2-AS1,ZBTB8OS
ZFHX2-AS1,ZNF586
ZFHX3-AS1,APOE
ZFHX3-AS1,ATP5ME
ZFHX3-AS1,C1QTNF4
ZFHX3-AS1,BCLAF3
ZFHX3-AS1,CCDC85B
ZFHX3-AS1,CHCHD2
ZFHX3-AS1,CIAO2B
ZFHX3-AS1,CTXN1
ZFHX3-AS1,DACH1
ZFHX3-AS1,DRAP1
ZFHX3-AS1,FAM117B
ZFHX3-AS1,FKBP2
ZFHX3-AS1,GSPT1
ZFHX3-AS1,MAP1LC3A
ZFHX3-AS1,MAN1A1
ZFHX3-AS1,MRPL41
ZFHX3-AS1,MT-ND4L
ZFHX3-AS1,MZT2B
ZFHX3-AS1,NDUFB7
ZFHX3-AS1,NDUFB10
ZFHX3-AS1,NDUFS6
ZFHX3-AS1,NICOL1
ZFHX3-AS1,NME3
ZFHX3-AS1,OST4
ZFHX3-AS1,PCSK1N
ZFHX3-AS1,PTGDS
ZFHX3-AS1,RABAC1
ZFHX3-AS1,RAMP1
ZFHX3-AS1,RPL35
ZFHX3-AS1,RPL8
ZFHX3-AS1,S100A6
ZFHX3-AS1,SMURF2
ZFHX3-AS1,TMEM160
ZFHX3-AS1,TRIR
ZFHX3-AS1,UBE2M
ZFHX3-AS1,VKORC1L1
ZFHX4-AS1,ADAM23
ZFHX4-AS1,AHCYL1
ZFHX4-AS1,AGO4
ZFHX4-AS1,AMMECR1
ZFHX4-AS1,ANKRD46
ZFHX4-AS1,ANKRD36
ZFHX4-AS1,APPL1
ZFHX4-AS1,ARAP2
ZFHX4-AS1,ARHGAP21
ZFHX4-AS1,ARL5A
ZFHX4-AS1,ARHGAP29
ZFHX4-AS1,ATOSA
ZFHX4-AS1,ATP6V0B
ZFHX4-AS1,ATP2C1
ZFHX4-AS1,ATPAF1
ZFHX4-AS1,B4GALT5
ZFHX4-AS1,BBS7
ZFHX4-AS1,BBS9
ZFHX4-AS1,ATRNL1
ZFHX4-AS1,BMAL2
ZFHX4-AS1,BPNT2
ZFHX4-AS1,CAB39
ZFHX4-AS1,BMP2K
ZFHX4-AS1,C1GALT1
ZFHX4-AS1,CADPS
ZFHX4-AS1,CARNMT1
ZFHX4-AS1,CASD1
ZFHX4-AS1,CBFB
ZFHX4-AS1,CCNYL1
ZFHX4-AS1,CCDC6
ZFHX4-AS1,CCNY
ZFHX4-AS1,CCSAP
ZFHX4-AS1,CASK
ZFHX4-AS1,CDC14B
ZFHX4-AS1,CDK17
ZFHX4-AS1,CIAO2B
ZFHX4-AS1,CHN1
ZFHX4-AS1,CEP126
ZFHX4-AS1,CEP85L
ZFHX4-AS1,CNOT10
ZFHX4-AS1,CHD1
ZFHX4-AS1,CNTN3
ZFHX4-AS1,COLGALT2
ZFHX4-AS1,CPOX
ZFHX4-AS1,CREM
ZFHX4-AS1,CRPPA
ZFHX4-AS1,CUL3
ZFHX4-AS1,DENR
ZFHX4-AS1,DCAF10
ZFHX4-AS1,DENND1B
ZFHX4-AS1,DENND4A
ZFHX4-AS1,DRAP1
ZFHX4-AS1,DTWD2
ZFHX4-AS1,EID1
ZFHX4-AS1,DSCAM
ZFHX4-AS1,EDEM3
ZFHX4-AS1,ELAPOR2
ZFHX4-AS1,EPC2
ZFHX4-AS1,ERLEC1
ZFHX4-AS1,EPB41L3
ZFHX4-AS1,ESCO1
ZFHX4-AS1,ESYT2
ZFHX4-AS1,EVI5
ZFHX4-AS1,FAM135A
ZFHX4-AS1,FBXL3
ZFHX4-AS1,FBXO33
ZFHX4-AS1,FKBP2
ZFHX4-AS1,FAM199X
ZFHX4-AS1,FXYD7
ZFHX4-AS1,FMNL2
ZFHX4-AS1,FRMD3
ZFHX4-AS1,FGD4
ZFHX4-AS1,FOXO3
ZFHX4-AS1,FRRS1L
ZFHX4-AS1,G3BP2
ZFHX4-AS1,FSD1L
ZFHX4-AS1,GALNT13
ZFHX4-AS1,GGNBP2
ZFHX4-AS1,GIPC2
ZFHX4-AS1,GAREM1
ZFHX4-AS1,GMCL1
ZFHX4-AS1,GOPC
ZFHX4-AS1,GNAL
ZFHX4-AS1,GNPTAB
ZFHX4-AS1,H2AZ1
ZFHX4-AS1,GRID2
ZFHX4-AS1,GPR155
ZFHX4-AS1,GRIK1
ZFHX4-AS1,HACD2
ZFHX4-AS1,GRSF1
ZFHX4-AS1,GSPT1
ZFHX4-AS1,GSK3B
ZFHX4-AS1,HS3ST2
ZFHX4-AS1,HNRNPLL
ZFHX4-AS1,HIPK3
ZFHX4-AS1,HSP90AA1
ZFHX4-AS1,IDI1
ZFHX4-AS1,HSPA5
ZFHX4-AS1,IQCK
ZFHX4-AS1,IDS
ZFHX4-AS1,ITSN2
ZFHX4-AS1,KANSL1L
ZFHX4-AS1,JAK2
ZFHX4-AS1,KCNMB4
ZFHX4-AS1,KCMF1
ZFHX4-AS1,KDM1A
ZFHX4-AS1,KLHL2
ZFHX4-AS1,KIF21A
ZFHX4-AS1,KLHL23
ZFHX4-AS1,KLHL42
ZFHX4-AS1,LGR4
ZFHX4-AS1,LRRN1
ZFHX4-AS1,MAL2
ZFHX4-AS1,MAP4K3
ZFHX4-AS1,MAPK1
ZFHX4-AS1,MBD2
ZFHX4-AS1,MICU2
ZFHX4-AS1,MEGF9
ZFHX4-AS1,MRPL41
ZFHX4-AS1,MOSMO
ZFHX4-AS1,MICU3
ZFHX4-AS1,N4BP2L1
ZFHX4-AS1,MTDH
ZFHX4-AS1,NAA15
ZFHX4-AS1,NDUFC1
ZFHX4-AS1,NICOL1
ZFHX4-AS1,NECTIN3
ZFHX4-AS1,NMD3
ZFHX4-AS1,NETO2
ZFHX4-AS1,NRIP3
ZFHX4-AS1,NUS1
ZFHX4-AS1,NUP58
ZFHX4-AS1,OSBP
ZFHX4-AS1,NWD2
ZFHX4-AS1,PAIP1
ZFHX4-AS1,OSTM1
ZFHX4-AS1,OGFRL1
ZFHX4-AS1,PAPOLA
ZFHX4-AS1,PAXBP1
ZFHX4-AS1,OSBPL8
ZFHX4-AS1,PAN3
ZFHX4-AS1,PCGF5
ZFHX4-AS1,PDE7A
ZFHX4-AS1,PDS5A
ZFHX4-AS1,PDS5B
ZFHX4-AS1,PLPP1
ZFHX4-AS1,PIP4K2B
ZFHX4-AS1,PLCL2
ZFHX4-AS1,PLCB1
ZFHX4-AS1,PPP1R14A
ZFHX4-AS1,PPP2CB
ZFHX4-AS1,PPM1B
ZFHX4-AS1,PPP3CC
ZFHX4-AS1,PPP2R5C
ZFHX4-AS1,PPP4R4
ZFHX4-AS1,PPP4R3A
ZFHX4-AS1,PPP4R3B
ZFHX4-AS1,PPP2R5E
ZFHX4-AS1,PTPN12
ZFHX4-AS1,RAB12
ZFHX4-AS1,RAB28
ZFHX4-AS1,PSME4
ZFHX4-AS1,RAB5A
ZFHX4-AS1,RAB2A
ZFHX4-AS1,PTEN
ZFHX4-AS1,PTPRJ
ZFHX4-AS1,PTPN13
ZFHX4-AS1,RAB11FIP2
ZFHX4-AS1,RANBP9
ZFHX4-AS1,RAP2A
ZFHX4-AS1,RAVER2
ZFHX4-AS1,RB1
ZFHX4-AS1,RASA2
ZFHX4-AS1,RALGPS2
ZFHX4-AS1,RASSF8
ZFHX4-AS1,RB1CC1
ZFHX4-AS1,RBBP6
ZFHX4-AS1,RASGRF2
ZFHX4-AS1,REPS1
ZFHX4-AS1,RGS7
ZFHX4-AS1,RNF149
ZFHX4-AS1,RETREG1
ZFHX4-AS1,REPS2
ZFHX4-AS1,RPL12
ZFHX4-AS1,RMND5A
ZFHX4-AS1,RPL22
ZFHX4-AS1,RRAS2
ZFHX4-AS1,RUNDC3B
ZFHX4-AS1,ROCK2
ZFHX4-AS1,RPS7
ZFHX4-AS1,RSBN1
ZFHX4-AS1,SANBR
ZFHX4-AS1,RPS6KA3
ZFHX4-AS1,SCAF8
ZFHX4-AS1,RPS6KA6
ZFHX4-AS1,SCARB2
ZFHX4-AS1,SCYL2
ZFHX4-AS1,SELENOT
ZFHX4-AS1,SH3BGRL3
ZFHX4-AS1,SGPP1
ZFHX4-AS1,SLC12A2
ZFHX4-AS1,SKIL
ZFHX4-AS1,SLC30A9
ZFHX4-AS1,SNAPC3
ZFHX4-AS1,SLC4A7
ZFHX4-AS1,SNX3
ZFHX4-AS1,SMIM13
ZFHX4-AS1,SLK
ZFHX4-AS1,SNX25
ZFHX4-AS1,SNX6
ZFHX4-AS1,SMURF2
ZFHX4-AS1,SOS2
ZFHX4-AS1,SNX27
ZFHX4-AS1,SOS1
ZFHX4-AS1,SSBP3
ZFHX4-AS1,SPG11
ZFHX4-AS1,STAMBPL1
ZFHX4-AS1,SSX2IP
ZFHX4-AS1,STK39
ZFHX4-AS1,STRN3
ZFHX4-AS1,STT3B
ZFHX4-AS1,SUZ12
ZFHX4-AS1,SYT9
ZFHX4-AS1,TARS3
ZFHX4-AS1,TAF3
ZFHX4-AS1,TERF2IP
ZFHX4-AS1,TFCP2
ZFHX4-AS1,TASOR2
ZFHX4-AS1,TMEM14A
ZFHX4-AS1,TJP1
ZFHX4-AS1,TMEM248
ZFHX4-AS1,TOMM70
ZFHX4-AS1,TNKS2
ZFHX4-AS1,TRIR
ZFHX4-AS1,TRIM37
ZFHX4-AS1,TRAPPC8
ZFHX4-AS1,TRIM33
ZFHX4-AS1,TRIM24
ZFHX4-AS1,UBE2E1
ZFHX4-AS1,TUSC3
ZFHX4-AS1,UBE2D2
ZFHX4-AS1,UBE2G1
ZFHX4-AS1,UMAD1
ZFHX4-AS1,TUG1
ZFHX4-AS1,URI1
ZFHX4-AS1,USO1
ZFHX4-AS1,UBR3
ZFHX4-AS1,USP25
ZFHX4-AS1,USP7
ZFHX4-AS1,VAV3
ZFHX4-AS1,VPS54
ZFHX4-AS1,VKORC1L1
ZFHX4-AS1,YWHAH
ZFHX4-AS1,YWHAE
ZFHX4-AS1,WWP1
ZFHX4-AS1,WWOX
ZFHX4-AS1,YWHAB
ZFHX4-AS1,ZNF385B
ZFHX4-AS1,ZFC3H1
ZFHX4-AS1,ZNF706
ZFHX4-AS1,ZMAT3
ZFHX4-AS1,ZNF782
ZFHX4-AS1,ZNF804A
ZIM2-AS1,ABHD17B
ZIM2-AS1,ADK
ZIM2-AS1,ANAPC10
ZIM2-AS1,AMMECR1
ZIM2-AS1,ANKRD36
ZIM2-AS1,ARGLU1
ZIM2-AS1,ARFGEF1
ZIM2-AS1,ARL5A
ZIM2-AS1,ARID4B
ZIM2-AS1,ARPP21
ZIM2-AS1,ATOSA
ZIM2-AS1,BEX3
ZIM2-AS1,BEX2
ZIM2-AS1,BEX4
ZIM2-AS1,BLTP3B
ZIM2-AS1,BPNT2
ZIM2-AS1,C1GALT1
ZIM2-AS1,CALU
ZIM2-AS1,CASD1
ZIM2-AS1,CCDC85B
ZIM2-AS1,CCSAP
ZIM2-AS1,CD2AP
ZIM2-AS1,CDK8
ZIM2-AS1,CHCHD2
ZIM2-AS1,CIAO2B
ZIM2-AS1,CHN1
ZIM2-AS1,CEP126
ZIM2-AS1,CMPK1
ZIM2-AS1,CHIC1
ZIM2-AS1,COPS9
ZIM2-AS1,COP1
ZIM2-AS1,CPE
ZIM2-AS1,CPOX
ZIM2-AS1,CYP7B1
ZIM2-AS1,DUT
ZIM2-AS1,ENOPH1
ZIM2-AS1,ELL2
ZIM2-AS1,ERLEC1
ZIM2-AS1,FAM133B
ZIM2-AS1,ETNK1
ZIM2-AS1,FBXL3
ZIM2-AS1,FTCDNL1
ZIM2-AS1,GALNT13
ZIM2-AS1,GCFC2
ZIM2-AS1,GHR
ZIM2-AS1,GMCL1
ZIM2-AS1,GOLPH3
ZIM2-AS1,GLS
ZIM2-AS1,GDAP1
ZIM2-AS1,GARS1
ZIM2-AS1,GNAQ
ZIM2-AS1,H2AZ1
ZIM2-AS1,GRSF1
ZIM2-AS1,GSK3B
ZIM2-AS1,HNRNPLL
ZIM2-AS1,HSP90AA1
ZIM2-AS1,IDI1
ZIM2-AS1,IFT57
ZIM2-AS1,IMMP2L
ZIM2-AS1,HSPH1
ZIM2-AS1,HS2ST1
ZIM2-AS1,INTS10
ZIM2-AS1,IQCK
ZIM2-AS1,IRAK1BP1
ZIM2-AS1,LAGE3
ZIM2-AS1,KIF5B
ZIM2-AS1,KIF21A
ZIM2-AS1,KLHL23
ZIM2-AS1,KIF2A
ZIM2-AS1,LHFPL3
ZIM2-AS1,LGR4
ZIM2-AS1,MAL2
ZIM2-AS1,MARCHF11
ZIM2-AS1,MBD2
ZIM2-AS1,MEST
ZIM2-AS1,METTL25
ZIM2-AS1,MICOS13
ZIM2-AS1,MICU2
ZIM2-AS1,MPC1
ZIM2-AS1,MRPL20
ZIM2-AS1,MOSMO
ZIM2-AS1,MICU3
ZIM2-AS1,MXI1
ZIM2-AS1,N4BP2L1
ZIM2-AS1,NBDY
ZIM2-AS1,NDUFA2
ZIM2-AS1,NDUFB7
ZIM2-AS1,NICOL1
ZIM2-AS1,NEK7
ZIM2-AS1,NNAT
ZIM2-AS1,NETO1
ZIM2-AS1,OCIAD1
ZIM2-AS1,OST4
ZIM2-AS1,NUS1
ZIM2-AS1,OGA
ZIM2-AS1,P3H2
ZIM2-AS1,PAIP1
ZIM2-AS1,OSTM1
ZIM2-AS1,ORC4
ZIM2-AS1,OPHN1
ZIM2-AS1,OGFRL1
ZIM2-AS1,PAXBP1
ZIM2-AS1,OSBPL8
ZIM2-AS1,PAN3
ZIM2-AS1,PDGFC
ZIM2-AS1,PGRMC1
ZIM2-AS1,PDZRN4
ZIM2-AS1,PIGX
ZIM2-AS1,PKD2
ZIM2-AS1,PLPPR5
ZIM2-AS1,PMS1
ZIM2-AS1,PLCB1
ZIM2-AS1,PPP2CB
ZIM2-AS1,PPP3CC
ZIM2-AS1,PRDX5
ZIM2-AS1,PPP4R3A
ZIM2-AS1,PPP6C
ZIM2-AS1,PRKRA
ZIM2-AS1,PPP2R5E
ZIM2-AS1,RAB12
ZIM2-AS1,RAB10
ZIM2-AS1,RAB5A
ZIM2-AS1,RAB6A
ZIM2-AS1,RANBP9
ZIM2-AS1,RAP2A
ZIM2-AS1,RB1
ZIM2-AS1,RARS2
ZIM2-AS1,RBM26
ZIM2-AS1,RFK
ZIM2-AS1,RBBP6
ZIM2-AS1,RNASE1
ZIM2-AS1,REPS1
ZIM2-AS1,RETREG1
ZIM2-AS1,RPL35
ZIM2-AS1,RPL36AL
ZIM2-AS1,RPS25
ZIM2-AS1,RPS28
ZIM2-AS1,RPS6
ZIM2-AS1,RPS8
ZIM2-AS1,RRAS2
ZIM2-AS1,RUNDC3B
ZIM2-AS1,RSBN1L
ZIM2-AS1,RPS6KA3
ZIM2-AS1,SCARB2
ZIM2-AS1,SGPP1
ZIM2-AS1,SLC10A7
ZIM2-AS1,SLC35F1
ZIM2-AS1,SLC39A14
ZIM2-AS1,SMAD1
ZIM2-AS1,SNRPD2
ZIM2-AS1,SNAPC3
ZIM2-AS1,SNX3
ZIM2-AS1,SMIM13
ZIM2-AS1,SOD1
ZIM2-AS1,SLK
ZIM2-AS1,SMARCA5
ZIM2-AS1,SOS2
ZIM2-AS1,SPIRE1
ZIM2-AS1,SRPK1
ZIM2-AS1,SOS1
ZIM2-AS1,ST3GAL6
ZIM2-AS1,SSX2IP
ZIM2-AS1,STXBP6
ZIM2-AS1,TERF2IP
ZIM2-AS1,TASOR
ZIM2-AS1,TMEM160
ZIM2-AS1,TMEFF2
ZIM2-AS1,TMEM178A
ZIM2-AS1,TMSB10
ZIM2-AS1,TOMM70
ZIM2-AS1,TRIR
ZIM2-AS1,TMF1
ZIM2-AS1,TMEM135
ZIM2-AS1,TMEM170B
ZIM2-AS1,TRPC1
ZIM2-AS1,UBE2D2
ZIM2-AS1,UBE2R2
ZIM2-AS1,UGCG
ZIM2-AS1,UBR3
