lncRNA,target
BAALC-AS1,ATXN2
BAALC-AS1,CAPRIN1
BAALC-AS1,CELF2
BAALC-AS1,CPSF6
BAALC-AS1,DDX3X
BAALC-AS1,DDX6
BAALC-AS1,ELAVL1
BAALC-AS1,FIP1L1
BAALC-AS1,HNRNPC
BAALC-AS1,MBNL2
BAALC-AS1,NUDT21
BAALC-AS1,PRKRA
BAALC-AS1,WDR33
BAIAP2-DT,ATXN2
BAIAP2-DT,DDX3X
BAIAP2-DT,FAM120A
BAIAP2-DT,HNRNPA2B1
BAIAP2-DT,HNRNPM
BAIAP2-DT,MBNL2
BAIAP2-DT,MSI2
BAIAP2-DT,NOP56
BAIAP2-DT,NOP58
BAIAP2-DT,PCBP2
BAIAP2-DT,PRPF8
BAIAP2-DT,RO60
BAIAP2-DT,SF3B1
BAIAP2-DT,YWHAG
BASP1-AS1,ADAR
BASP1-AS1,ATXN2
BASP1-AS1,FIP1L1
BASP1-AS1,HNRNPC
BASP1-AS1,NOP56
BASP1-AS1,NUDT21
BASP1-AS1,SRSF7
BASP1-AS1,STAG2
BBOX1-AS1,ATXN2
BBOX1-AS1,CAPRIN1
BBOX1-AS1,CPSF7
BBOX1-AS1,EIF4G2
BBOX1-AS1,ELAVL1
BBOX1-AS1,FIP1L1
BBOX1-AS1,HNRNPC
BBOX1-AS1,HNRNPH1
BBOX1-AS1,HNRNPM
BBOX1-AS1,NCBP3
BBOX1-AS1,NOP56
BBOX1-AS1,NUDT21
BBOX1-AS1,QKI
BBOX1-AS1,SF3B1
BBOX1-AS1,WDR33
BBOX1-AS1,YTHDC2
BBOX1-AS1,YTHDF3
BCYRN1,AGO2
BCYRN1,CDC40
BCYRN1,DDX3X
BCYRN1,DHX30
BCYRN1,DROSHA
BCYRN1,EIF3H
BCYRN1,FAM120A
BCYRN1,GRSF1
BCYRN1,HNRNPA2B1
BCYRN1,HNRNPC
BCYRN1,LARP4
BCYRN1,PPIG
BCYRN1,PPIL4
BCYRN1,PRPF8
BCYRN1,PUM2
BCYRN1,QKI
BCYRN1,RBM5
BCYRN1,RO60
BCYRN1,SLTM
BCYRN1,SRSF7
BCYRN1,UCHL5
BCYRN1,WDR33
BCYRN1,ZC3H11A
BDNF-AS,ADAR
BDNF-AS,ATXN2
BDNF-AS,CAPRIN1
BDNF-AS,CPSF6
BDNF-AS,ELAVL1
BDNF-AS,FIP1L1
BDNF-AS,HNRNPA2B1
BDNF-AS,HNRNPC
BDNF-AS,NCBP3
BDNF-AS,NUDT21
BDNF-AS,PRKRA
BDNF-AS,PRPF8
BDNF-AS,RBM6
BDNF-AS,SF3B1
BDNF-AS,WDR33
BHLHE40-AS1,ADAR
BHLHE40-AS1,AGGF1
BHLHE40-AS1,AKAP8L
BHLHE40-AS1,ATXN2
BHLHE40-AS1,CAPRIN1
BHLHE40-AS1,DDX24
BHLHE40-AS1,DDX3X
BHLHE40-AS1,DDX42
BHLHE40-AS1,DDX6
BHLHE40-AS1,DROSHA
BHLHE40-AS1,ELAVL1
BHLHE40-AS1,FAM120A
BHLHE40-AS1,FTO
BHLHE40-AS1,HNRNPA2B1
BHLHE40-AS1,LARP7
BHLHE40-AS1,METAP2
BHLHE40-AS1,PCBP2
BHLHE40-AS1,PPIG
BHLHE40-AS1,PRPF8
BHLHE40-AS1,RBM5
BHLHE40-AS1,RBM6
BHLHE40-AS1,RPS3
BHLHE40-AS1,SLTM
BHLHE40-AS1,SRSF7
BHLHE40-AS1,TRA2A
BHLHE40-AS1,UCHL5
BHLHE40-AS1,WDR33
CARNMT1-AS1,ATXN2
CARNMT1-AS1,AUTS2
CARNMT1-AS1,ELAVL1
CARNMT1-AS1,FIP1L1
CARNMT1-AS1,HNRNPC
CARNMT1-AS1,NCBP3
CARNMT1-AS1,NUDT21
CARNMT1-AS1,WDR33
CARNMT1-AS1,YTHDF3
CASC15,ADAR
CASC15,ATXN2
CASC15,CELF2
CASC15,DICER1
CASC15,EIF3A
CASC15,FIP1L1
CASC15,HNRNPC
CASC15,MBNL2
CASC15,NOP56
CASC15,NOP58
CASC15,PRKRA
CASC15,YTHDF3
CASC2,ADAR
CASC2,ATXN2
CASC2,CPSF6
CASC2,DICER1
CASC2,ELAVL1
CASC2,FAM120A
CASC2,FIP1L1
CASC2,HNRNPA2B1
CASC2,HNRNPC
CASC2,NCBP3
CASC2,NUDT21
CASC2,PCBP2
CASC2,QKI
CASC2,RBM6
CASC2,SF3B1
CASC2,WDR33
CBR3-AS1,ATXN2
CBR3-AS1,DDX3X
CBR3-AS1,DIS3L2
CBR3-AS1,ELAVL1
CBR3-AS1,HNRNPA2B1
CBR3-AS1,HNRNPC
CBR3-AS1,NUDT21
CBR3-AS1,RBM6
CBR3-AS1,RPS11
CBR3-AS1,WDR33
CCDC144NL-AS1,ADAR
CCDC144NL-AS1,AKAP8L
CCDC144NL-AS1,CDC40
CCDC144NL-AS1,DDX3X
CCDC144NL-AS1,DHX30
CCDC144NL-AS1,DIS3L2
CCDC144NL-AS1,EIF4G2
CCDC144NL-AS1,ELAVL1
CCDC144NL-AS1,FAM120A
CCDC144NL-AS1,FTO
CCDC144NL-AS1,HNRNPC
CCDC144NL-AS1,PUM2
CCDC144NL-AS1,RO60
CCDC144NL-AS1,RPS5
CCDC144NL-AS1,SF3B1
CCDC144NL-AS1,SRSF7
CCDC144NL-AS1,TNRC6A
CCDC144NL-AS1,TRA2A
CCDC18-AS1,ADAR
CCDC18-AS1,ATXN2
CCDC18-AS1,AUTS2
CCDC18-AS1,CAPRIN1
CCDC18-AS1,CELF2
CCDC18-AS1,CPSF6
CCDC18-AS1,CPSF7
CCDC18-AS1,DDX3X
CCDC18-AS1,DDX42
CCDC18-AS1,DHX9
CCDC18-AS1,DROSHA
CCDC18-AS1,EIF3A
CCDC18-AS1,EIF4G2
CCDC18-AS1,ELAVL1
CCDC18-AS1,FAM120A
CCDC18-AS1,FIP1L1
CCDC18-AS1,FTO
CCDC18-AS1,HNRNPC
CCDC18-AS1,MBNL2
CCDC18-AS1,METAP2
CCDC18-AS1,NOP58
CCDC18-AS1,NUDT21
CCDC18-AS1,NUMA1
CCDC18-AS1,PUM2
CCDC18-AS1,RANGAP1
CCDC18-AS1,RO60
CCDC18-AS1,SF3B1
CCDC18-AS1,SLTM
CCDC18-AS1,SRRM4
CCDC18-AS1,SRSF7
CCDC18-AS1,TNRC6A
CCDC18-AS1,TRA2A
CCDC18-AS1,WDR33
CCDC18-AS1,YWHAG
CCNT2-AS1,ATXN2
CCNT2-AS1,CAPRIN1
CCNT2-AS1,CPSF7
CCNT2-AS1,DDX3X
CCNT2-AS1,ELAVL1
CCNT2-AS1,FIP1L1
CCNT2-AS1,HNRNPC
CCNT2-AS1,HNRNPM
CCNT2-AS1,NOP56
CCNT2-AS1,NUDT21
CCNT2-AS1,QKI
CCNT2-AS1,SF3B1
CCNT2-AS1,SRRM4
CCNT2-AS1,WDR33
CD27-AS1,ADAR
CD27-AS1,ATXN2
CD27-AS1,CAPRIN1
CD27-AS1,CELF2
CD27-AS1,CPSF7
CD27-AS1,ELAVL1
CD27-AS1,FAM120A
CD27-AS1,FIP1L1
CD27-AS1,HNRNPA2B1
CD27-AS1,HNRNPC
CD27-AS1,NOP56
CD27-AS1,NOP58
CD27-AS1,NUDT21
CD27-AS1,PCBP2
CD27-AS1,PCF11
CD27-AS1,PPIG
CD27-AS1,PRPF8
CD27-AS1,RBM6
CD27-AS1,TRA2A
CD27-AS1,UCHL5
CD27-AS1,WDR33
CD81-AS1,ATXN2
CD81-AS1,CAPRIN1
CD81-AS1,CPSF6
CD81-AS1,DDX3X
CD81-AS1,ELAVL1
CD81-AS1,PCF11
CD81-AS1,SLTM
CD81-AS1,YTHDC2
CECR7,AGGF1
CECR7,AKAP8L
CECR7,CPSF6
CECR7,DDX3X
CECR7,DDX42
CECR7,DHX30
CECR7,DROSHA
CECR7,ELAVL1
CECR7,FTO
CECR7,HNRNPA2B1
CECR7,LARP4
CECR7,METAP2
CECR7,PPIL4
CECR7,PTBP2
CECR7,RO60
CECR7,SLTM
CECR7,SRSF7
CECR7,UCHL5
CECR7,WDR33
CECR7,YWHAG
CECR7,ZC3H11A
CHRM3-AS2,DICER1
CHRM3-AS2,HNRNPA2B1
CHRM3-AS2,RBM6
CHRM3-AS2,RPS3
CHRM3-AS2,WDR33
CKMT2-AS1,AGGF1
CKMT2-AS1,ATXN2
CKMT2-AS1,CAPRIN1
CKMT2-AS1,CELF2
CKMT2-AS1,CPSF6
CKMT2-AS1,CPSF7
CKMT2-AS1,DDX3X
CKMT2-AS1,EIF3A
CKMT2-AS1,EIF4G2
CKMT2-AS1,ELAVL1
CKMT2-AS1,FIP1L1
CKMT2-AS1,HNRNPC
CKMT2-AS1,NCBP3
CKMT2-AS1,NOP58
CKMT2-AS1,NUDT21
CKMT2-AS1,PCF11
CKMT2-AS1,SF3B1
CKMT2-AS1,SRRM4
CKMT2-AS1,STAU1
CKMT2-AS1,TNRC6A
CKMT2-AS1,WDR33
CKMT2-AS1,YTHDC2
CLCA4-AS1,AUTS2
CLCA4-AS1,DICER1
CLCA4-AS1,ELAVL1
CLCA4-AS1,FIP1L1
CLCA4-AS1,NOP58
CLCA4-AS1,NUDT21
CPB2-AS1,ADAR
CPB2-AS1,ATXN2
CPB2-AS1,CDC40
CPB2-AS1,CPSF7
CPB2-AS1,DDX3X
CPB2-AS1,DHX30
CPB2-AS1,DROSHA
CPB2-AS1,ELAVL1
CPB2-AS1,FIP1L1
CPB2-AS1,GRSF1
CPB2-AS1,HNRNPA2B1
CPB2-AS1,HNRNPC
CPB2-AS1,HNRNPM
CPB2-AS1,LARP4
CPB2-AS1,NUDT21
CPB2-AS1,PCBP2
CPB2-AS1,PPIG
CPB2-AS1,PRPF8
CPB2-AS1,QKI
CPB2-AS1,RBM5
CPB2-AS1,RBM6
CPB2-AS1,RO60
CPB2-AS1,RPS3
CPB2-AS1,SRSF7
CPB2-AS1,UCHL5
CPB2-AS1,WDR33
CPB2-AS1,ZC3H11A
CPEB1-AS1,ELAVL1
CPEB1-AS1,SF3B1
CPEB2-DT,ATXN2
CPEB2-DT,AUTS2
CPEB2-DT,ELAVL1
CPEB2-DT,HNRNPA2B1
CPEB2-DT,HNRNPC
CPEB2-DT,NUMA1
CRTC3-AS1,CAPRIN1
CRTC3-AS1,CELF2
CRTC3-AS1,DDX3X
CRTC3-AS1,ELAVL1
CRTC3-AS1,FIP1L1
CRTC3-AS1,HNRNPC
CRTC3-AS1,NUDT21
CRTC3-AS1,SF3B1
CRTC3-AS1,WDR33
CRTC3-AS1,YTHDC2
CTBP1-DT,ADAR
CTBP1-DT,ATXN2
CTBP1-DT,AUH
CTBP1-DT,CAPRIN1
CTBP1-DT,CPSF6
CTBP1-DT,CPSF7
CTBP1-DT,EIF3H
CTBP1-DT,ELAVL1
CTBP1-DT,FAM120A
CTBP1-DT,FIP1L1
CTBP1-DT,FKBP4
CTBP1-DT,FTO
CTBP1-DT,HNRNPC
CTBP1-DT,KHDRBS3
CTBP1-DT,LARP4B
CTBP1-DT,MSI2
CTBP1-DT,NCBP3
CTBP1-DT,NOP56
CTBP1-DT,NOP58
CTBP1-DT,NUDT21
CTBP1-DT,NUMA1
CTBP1-DT,PCBP2
CTBP1-DT,PRPF8
CTBP1-DT,PUM2
CTBP1-DT,QKI
CTBP1-DT,RANGAP1
CTBP1-DT,RPS5
CTBP1-DT,SLTM
CTBP1-DT,SRRM4
CTBP1-DT,SRSF7
CTBP1-DT,STAG2
CTBP1-DT,WDR33
CTBP1-DT,YTHDC2
CTBP1-DT,YTHDF3
CTBP1-DT,YWHAG
CXXC4-AS1,CAPRIN1
CXXC4-AS1,DIS3L2
CXXC4-AS1,ELAVL1
CXXC4-AS1,FIP1L1
CXXC4-AS1,HNRNPA2B1
CXXC4-AS1,QKI
CXXC4-AS1,WDR33
CYP1B1-AS1,AUTS2
CYP1B1-AS1,ELAVL1
CYP1B1-AS1,FIP1L1
CYP1B1-AS1,HNRNPA2B1
CYP1B1-AS1,HNRNPC
CYP1B1-AS1,NUDT21
CYP1B1-AS1,PTBP2
CYP1B1-AS1,RBM6
CYP1B1-AS1,SRSF7
CYP1B1-AS1,WDR33
CYTOR,ADAR
CYTOR,ATXN2
CYTOR,AUH
CYTOR,CPSF7
CYTOR,DDX42
CYTOR,FIP1L1
CYTOR,HNRNPC
CYTOR,LARP4B
CYTOR,MBNL1
CYTOR,NOP56
CYTOR,NUDT21
CYTOR,PCBP2
CYTOR,RPS5
CYTOR,SF3B1
CYTOR,SRSF7
CYTOR,STAU1
CYTOR,TNRC6A
CYTOR,WDR33
CYTOR,YTHDF3
DACT3-AS1,ADAR
DACT3-AS1,CPSF6
DACT3-AS1,EIF3A
DACT3-AS1,ELAVL1
DACT3-AS1,HNRNPA2B1
DACT3-AS1,PCF11
DACT3-AS1,PRPF8
DACT3-AS1,RBM6
DACT3-AS1,RPS3
DACT3-AS1,TNRC6A
DACT3-AS1,UCHL5
DACT3-AS1,WDR33
DANCR,ADAR
DANCR,AGGF1
DANCR,AKAP8L
DANCR,ATXN2
DANCR,CDC40
DANCR,CPSF7
DANCR,DDX24
DANCR,DDX3X
DANCR,DDX6
DANCR,DHX30
DANCR,DIS3L2
DANCR,DROSHA
DANCR,EIF3A
DANCR,EIF3H
DANCR,ELAVL1
DANCR,FAM120A
DANCR,FIP1L1
DANCR,FKBP4
DANCR,GRSF1
DANCR,HNRNPA2B1
DANCR,HNRNPC
DANCR,HNRNPM
DANCR,KHDRBS3
DANCR,LARP4
DANCR,METAP2
DANCR,NOP56
DANCR,NOP58
DANCR,NUDT21
DANCR,PCBP2
DANCR,PPIG
DANCR,PPIL4
DANCR,PRPF8
DANCR,PUM2
DANCR,RBM5
DANCR,RBM6
DANCR,RO60
DANCR,RPS11
DANCR,RPS3
DANCR,SERBP1
DANCR,SF3B1
DANCR,SLTM
DANCR,SRRM4
DANCR,SRSF7
DANCR,TRA2A
DANCR,UCHL5
DANCR,WDR33
DANCR,YTHDC2
DANCR,YWHAG
DANT2,ATXN2
DANT2,CPSF6
DANT2,CPSF7
DANT2,DDX3X
DANT2,ELAVL1
DANT2,FIP1L1
DANT2,FTO
DANT2,HNRNPC
DANT2,HNRNPH1
DANT2,HNRNPM
DANT2,NOP56
DANT2,NUDT21
DANT2,SRRM4
DANT2,WDR33
DENND6A-AS1,CPSF6
DENND6A-AS1,ELAVL1
DENND6A-AS1,HNRNPC
DHRS4-AS1,ADAR
DHRS4-AS1,ATXN2
DHRS4-AS1,CAPRIN1
DHRS4-AS1,CDC40
DHRS4-AS1,CPSF6
DHRS4-AS1,CPSF7
DHRS4-AS1,DDX6
DHRS4-AS1,DROSHA
DHRS4-AS1,EIF3H
DHRS4-AS1,FAM120A
DHRS4-AS1,FIP1L1
DHRS4-AS1,FTO
DHRS4-AS1,GRSF1
DHRS4-AS1,HNRNPA2B1
DHRS4-AS1,HNRNPC
DHRS4-AS1,HNRNPM
DHRS4-AS1,KHDRBS3
DHRS4-AS1,LARP4
DHRS4-AS1,METAP2
DHRS4-AS1,NOP56
DHRS4-AS1,NOP58
DHRS4-AS1,NUDT21
DHRS4-AS1,NUMA1
DHRS4-AS1,PCBP2
DHRS4-AS1,PPIG
DHRS4-AS1,PPIL4
DHRS4-AS1,PRPF8
DHRS4-AS1,PUM2
DHRS4-AS1,RANGAP1
DHRS4-AS1,RBM5
DHRS4-AS1,RBM6
DHRS4-AS1,RPS3
DHRS4-AS1,SF3B1
DHRS4-AS1,SLTM
DHRS4-AS1,SRSF7
DHRS4-AS1,UCHL5
DHRS4-AS1,WDR33
DHRS4-AS1,ZC3H11A
DIAPH2-AS1,ADAR
DIAPH2-AS1,ELAVL1
DIAPH2-AS1,HNRNPA2B1
DIAPH2-AS1,HNRNPC
DIAPH2-AS1,HNRNPM
DIAPH2-AS1,PCBP2
DIAPH2-AS1,QKI
DIAPH2-AS1,RBM5
DIAPH2-AS1,RBM6
DIAPH2-AS1,WDR33
DICER1-AS1,ADAR
DICER1-AS1,ATXN2
DICER1-AS1,CAPRIN1
DICER1-AS1,CELF2
DICER1-AS1,CPSF6
DICER1-AS1,CPSF7
DICER1-AS1,DDX3X
DICER1-AS1,DICER1
DICER1-AS1,DIS3L2
DICER1-AS1,EIF3A
DICER1-AS1,FIP1L1
DICER1-AS1,HNRNPA2B1
DICER1-AS1,HNRNPC
DICER1-AS1,HNRNPH1
DICER1-AS1,NOP58
DICER1-AS1,NUDT21
DICER1-AS1,PPIG
DICER1-AS1,PRPF8
DICER1-AS1,QKI
DICER1-AS1,RANGAP1
DICER1-AS1,RBM5
DICER1-AS1,STAU1
DICER1-AS1,UCHL5
DICER1-AS1,WDR33
DIO2-AS1,ADAR
DIO2-AS1,ELAVL1
DIO2-AS1,HNRNPA2B1
DIO2-AS1,HNRNPC
DIO2-AS1,HNRNPM
DIO2-AS1,NUDT21
DIO2-AS1,RBM5
DIO2-AS1,RBM6
DIO2-AS1,WDR33
DIRC3,ADAR
DIRC3,RBM5
DIRC3,RBM6
DISC1FP1,ATXN2
DISC1FP1,CAPRIN1
DISC1FP1,CPSF6
DISC1FP1,CPSF7
DISC1FP1,DDX3X
DISC1FP1,DICER1
DISC1FP1,DROSHA
DISC1FP1,ELAVL1
DISC1FP1,FAM120A
DISC1FP1,FIP1L1
DISC1FP1,HNRNPA2B1
DISC1FP1,HNRNPC
DISC1FP1,NOP58
DISC1FP1,NUDT21
DISC1FP1,PPIG
DISC1FP1,PRPF8
DISC1FP1,RBM5
DISC1FP1,RBM6
DISC1FP1,SF3B1
DISC1FP1,SRRM4
DISC1FP1,UCHL5
DISC1FP1,WDR33
DISC1FP1,YTHDC2
DLEU1,AGGF1
DLEU1,AGO2
DLEU1,ATXN2
DLEU1,CAPRIN1
DLEU1,CELF2
DLEU1,CPSF6
DLEU1,CPSF7
DLEU1,DDX6
DLEU1,DHX30
DLEU1,EIF3A
DLEU1,EIF3H
DLEU1,FIP1L1
DLEU1,HNRNPA2B1
DLEU1,HNRNPC
DLEU1,HNRNPH1
DLEU1,HNRNPM
DLEU1,KHDRBS3
DLEU1,LARP4
DLEU1,LARP4B
DLEU1,NCBP3
DLEU1,NOP58
DLEU1,NUDT21
DLEU1,PCBP2
DLEU1,PPIG
DLEU1,PUM2
DLEU1,QKI
DLEU1,RBM6
DLEU1,SF3B1
DLEU1,SLTM
DLEU1,SRRM4
DLEU1,SRSF7
DLEU1,STAU1
DLEU1,TNRC6A
DLEU1,UCHL5
DLEU1,WDR33
DLEU1,YTHDF3
DLEU2,AKAP8L
DLEU2,ATXN2
DLEU2,AUH
DLEU2,AUTS2
DLEU2,CAPRIN1
DLEU2,CDC40
DLEU2,CPSF6
DLEU2,CPSF7
DLEU2,DDX3X
DLEU2,DDX6
DLEU2,DHX30
DLEU2,FIP1L1
DLEU2,FKBP4
DLEU2,HNRNPA2B1
DLEU2,HNRNPC
DLEU2,HNRNPH1
DLEU2,KHDRBS3
DLEU2,LARP4
DLEU2,LARP4B
DLEU2,MBNL2
DLEU2,MSI2
DLEU2,NCBP3
DLEU2,NOP58
DLEU2,NUDT21
DLEU2,PCBP2
DLEU2,PRPF8
DLEU2,PUM2
DLEU2,RBM5
DLEU2,RC3H1
DLEU2,RPS5
DLEU2,SF3B1
DLEU2,SLTM
DLEU2,SRRM4
DLEU2,STAU1
DLEU2,TNRC6A
DLEU2,TNRC6B
DLEU2,WDR33
DLEU2,YTHDC2
DLGAP1-AS3,ADAR
DLGAP1-AS3,HNRNPA2B1
DLGAP1-AS3,WDR33
DLGAP1-AS4,HNRNPA2B1
DLGAP1-AS4,RBM6
DLGAP1-AS4,WDR33
DLGAP1-AS5,HNRNPA2B1
DLGAP1-AS5,HNRNPC
DLGAP1-AS5,WDR33
DLGAP4-AS1,ATXN2
DLGAP4-AS1,AUTS2
DLGAP4-AS1,CELF2
DLGAP4-AS1,CPSF6
DLGAP4-AS1,DDX6
DLGAP4-AS1,ELAVL1
DLGAP4-AS1,NUDT21
DLGAP4-AS1,PRPF8
DLGAP4-AS1,QKI
DLGAP4-AS1,RBM5
DLGAP4-AS1,RPS5
DLGAP4-AS1,SLTM
DLGAP4-AS1,WDR33
DLGAP4-AS1,YTHDF3
DLX6-AS1,ADAR
DLX6-AS1,ATXN2
DLX6-AS1,AUH
DLX6-AS1,AUTS2
DLX6-AS1,CAPRIN1
DLX6-AS1,CPSF6
DLX6-AS1,CPSF7
DLX6-AS1,DICER1
DLX6-AS1,DROSHA
DLX6-AS1,ELAVL1
DLX6-AS1,FIP1L1
DLX6-AS1,HNRNPA2B1
DLX6-AS1,HNRNPC
DLX6-AS1,HNRNPM
DLX6-AS1,LARP4
DLX6-AS1,NOP56
DLX6-AS1,NUDT21
DLX6-AS1,PCBP2
DLX6-AS1,PCF11
DLX6-AS1,PPIG
DLX6-AS1,PRPF8
DLX6-AS1,QKI
DLX6-AS1,RBM5
DLX6-AS1,SLTM
DLX6-AS1,SRSF7
DLX6-AS1,STAG2
DLX6-AS1,TRA2A
DLX6-AS1,UCHL5
DLX6-AS1,WDR33
DLX6-AS1,YTHDF3
DLX6-AS1,ZC3H11A
DNAJC27-AS1,ADAR
DNAJC27-AS1,ATXN2
DNAJC27-AS1,AUTS2
DNAJC27-AS1,CAPRIN1
DNAJC27-AS1,CPSF6
DNAJC27-AS1,DDX3X
DNAJC27-AS1,DICER1
DNAJC27-AS1,ELAVL1
DNAJC27-AS1,FIP1L1
DNAJC27-AS1,HNRNPA2B1
DNAJC27-AS1,HNRNPC
DNAJC27-AS1,PCBP2
DNAJC27-AS1,PCF11
DNAJC27-AS1,RBM6
DNAJC27-AS1,RO60
DNAJC27-AS1,SRSF7
DNAJC27-AS1,WDR33
DNAJC27-AS1,YTHDC2
DNAJC3-DT,ATXN2
DNAJC3-DT,CAPRIN1
DNAJC3-DT,CELF2
DNAJC3-DT,CPSF6
DNAJC3-DT,CPSF7
DNAJC3-DT,DDX3X
DNAJC3-DT,EIF4G2
DNAJC3-DT,ELAVL1
DNAJC3-DT,HNRNPA2B1
DNAJC3-DT,HNRNPC
DNAJC3-DT,NUDT21
DNAJC3-DT,NUMA1
DNAJC3-DT,SF3B1
DNAJC3-DT,SRSF7
DNAJC3-DT,TRA2A
DNAJC3-DT,UCHL5
DPH6-DT,CELF2
DPH6-DT,CPSF6
DPH6-DT,DDX3X
DPH6-DT,DDX42
DPH6-DT,DICER1
DPH6-DT,EIF3A
DPH6-DT,ELAVL1
DPH6-DT,FIP1L1
DPH6-DT,HNRNPC
DPH6-DT,HNRNPH1
DPH6-DT,NUDT21
DPH6-DT,PRKRA
DPH6-DT,SF3B1
DPH6-DT,STAG2
DPH6-DT,WDR33
DPH6-DT,YTHDF3
DPP10-AS1,DICER1
DPP10-AS1,EIF3A
DPP10-AS1,ELAVL1
DPP10-AS1,QKI
DPP10-AS1,TNRC6A
DPP10-AS1,WTAP
DPYD-AS1,ELAVL1
DPYD-AS1,HNRNPA2B1
DPYD-AS1,HNRNPC
DPYD-AS1,PPIG
DPYD-AS1,QKI
DPYD-AS1,RBM6
DPYD-AS1,WDR33
DRAIC,ADAR
DRAIC,ATXN2
DRAIC,CAPRIN1
DRAIC,CPSF6
DRAIC,CPSF7
DRAIC,DICER1
DRAIC,ELAVL1
DRAIC,FIP1L1
DRAIC,HNRNPC
DRAIC,NCBP3
DRAIC,NOP58
DRAIC,NUDT21
DRAIC,QKI
DRAIC,TNRC6A
DRAIC,WDR33
DUBR,ATXN2
DUBR,CELF2
DUBR,CPSF6
DUBR,CPSF7
DUBR,DDX3X
DUBR,ELAVL1
DUBR,FIP1L1
DUBR,HNRNPC
DUBR,HNRNPM
DUBR,MBNL2
DUBR,NUDT21
DUBR,NUMA1
DUBR,SRRM4
DUBR,WDR33
EIF1B-AS1,ATXN2
EIF1B-AS1,CELF2
EIF1B-AS1,DDX3X
EIF1B-AS1,ELAVL1
EIF1B-AS1,FIP1L1
EIF1B-AS1,HNRNPC
EIF1B-AS1,HNRNPM
EIF1B-AS1,NOP56
EIF1B-AS1,NOP58
EIF1B-AS1,NUDT21
EIF1B-AS1,SF3B1
EIF1B-AS1,WDR33
EIF3J-DT,ATXN2
EIF3J-DT,CAPRIN1
EIF3J-DT,CPSF6
EIF3J-DT,DDX3X
EIF3J-DT,EIF3A
EIF3J-DT,EIF4G2
EIF3J-DT,ELAVL1
EIF3J-DT,FAM120A
EIF3J-DT,FIP1L1
EIF3J-DT,NOP56
EIF3J-DT,NOP58
EIF3J-DT,NUDT21
EIF3J-DT,SF3B1
EIF3J-DT,SLTM
EIF3J-DT,SRSF7
EIF3J-DT,UCHL5
EIF3J-DT,WDR33
ELDR,ELAVL1
ELDR,FIP1L1
ELMO1-AS1,HNRNPA2B1
ELMO1-AS1,RBM6
ELMO1-AS1,STAG2
ELMO1-AS1,WDR33
ELOA-AS1,ATXN2
ELOA-AS1,CELF2
ELOA-AS1,CPSF6
ELOA-AS1,DDX3X
ELOA-AS1,ELAVL1
ELOA-AS1,FIP1L1
ELOA-AS1,FTO
ELOA-AS1,HNRNPC
ELOA-AS1,NOP58
ELOA-AS1,NUDT21
ELOA-AS1,PUM2
ELOA-AS1,RPS5
ELOA-AS1,SLTM
ELOA-AS1,STAU1
ELOA-AS1,WDR33
EMC1-AS1,CELF2
EMC1-AS1,CPSF7
EMC1-AS1,DDX3X
EMC1-AS1,EIF3A
EMC1-AS1,ELAVL1
EMC1-AS1,FIP1L1
EMC1-AS1,HNRNPC
EMC1-AS1,NCBP3
EMC1-AS1,NUDT21
EMC1-AS1,QKI
EMC1-AS1,SLTM
EMC1-AS1,STAU1
EMC1-AS1,WDR33
EMX2OS,ADAR
EMX2OS,ATXN2
EMX2OS,AUTS2
EMX2OS,DDX3X
EMX2OS,DICER1
EMX2OS,EIF3A
EMX2OS,ELAVL1
EMX2OS,FIP1L1
EMX2OS,HNRNPA2B1
EMX2OS,HNRNPC
EMX2OS,NCBP3
EMX2OS,NOP56
EMX2OS,NOP58
EMX2OS,NUDT21
EMX2OS,RBM6
EMX2OS,TNRC6A
EMX2OS,WDR33
EMX2OS,WTAP
ENTPD1-AS1,ADAR
ENTPD1-AS1,AGGF1
ENTPD1-AS1,ATXN2
ENTPD1-AS1,CAPRIN1
ENTPD1-AS1,CPSF7
ENTPD1-AS1,DROSHA
ENTPD1-AS1,ELAVL1
ENTPD1-AS1,FAM120A
ENTPD1-AS1,FIP1L1
ENTPD1-AS1,HNRNPA2B1
ENTPD1-AS1,HNRNPC
ENTPD1-AS1,HNRNPM
ENTPD1-AS1,KHDRBS3
ENTPD1-AS1,NCBP3
ENTPD1-AS1,NOP56
ENTPD1-AS1,NOP58
ENTPD1-AS1,NUDT21
ENTPD1-AS1,PCBP2
ENTPD1-AS1,PPIG
ENTPD1-AS1,PPIL4
ENTPD1-AS1,PRPF8
ENTPD1-AS1,PUM2
ENTPD1-AS1,RANGAP1
ENTPD1-AS1,RBM6
ENTPD1-AS1,RO60
ENTPD1-AS1,SF3B1
ENTPD1-AS1,SLTM
ENTPD1-AS1,SRRM4
ENTPD1-AS1,SRSF7
ENTPD1-AS1,STAU1
ENTPD1-AS1,TNRC6A
ENTPD1-AS1,TRA2A
ENTPD1-AS1,UCHL5
ENTPD1-AS1,WDR33
ENTPD3-AS1,ADAR
ENTPD3-AS1,ATXN2
ENTPD3-AS1,CAPRIN1
ENTPD3-AS1,CELF2
ENTPD3-AS1,DDX6
ENTPD3-AS1,DICER1
ENTPD3-AS1,ELAVL1
ENTPD3-AS1,FIP1L1
ENTPD3-AS1,HNRNPA2B1
ENTPD3-AS1,HNRNPC
ENTPD3-AS1,NUDT21
ENTPD3-AS1,PPIL4
